Station Names,YEAR,Month,Max Temp,Min Temp,Rainfall,Relative Humidity,Wind Speed,Cloud Coverage,Bright Sunshine,Period
Barisal,1978,6,33.3,25.8,631,87,1.6,5.9,4.1,1978.06
Barisal,1979,6,37.3,26.1,453,87,1.8,5.5,5.4,1979.06
Barisal,1980,6,34.6,25.9,272,88,1.6,5.9,4.5,1980.06
Barisal,1981,6,35,25.8,433,85,1.1,5.6,4.3,1981.06
Barisal,1982,6,37.8,25.6,465,87,1.1,5.9,3.9,1982.06
Barisal,1983,6,34.8,25.8,292,86,1.3,5.6,5.1,1983.06
Barisal,1984,6,35.6,25.3,1025,90,1.3,7.2,3.7,1984.06
Barisal,1985,6,36.2,25.8,322,91,1.5,6.3,3.9,1985.06
Barisal,1986,6,36,25.9,254,87,1.3,5.7,4.9,1986.06
Barisal,1987,6,39.6,26.6,275,85,1.5,5.7,5.1,1987.06
Barisal,1988,6,34.6,25.4,565,88,1.2,6,3.8,1988.06
Barisal,1989,6,34.5,25.7,206,87,1.3,6,5.5,1989.06
Barisal,1990,6,39.4,25.4,386,89,1.4,6.4,3.4,1990.06
Barisal,1991,6,34.4,25.1,562,90,1.3,6.6,3,1991.06
Barisal,1992,6,35,25.9,190,88,1.2,5.5,5,1992.06
Barisal,1993,6,34.4,25.5,384,89,2.1,6.1,4.9,1993.06
Barisal,1994,6,35.5,25.5,571,89,1.2,6.4,3.3,1994.06
Barisal,1995,6,34.6,25.6,657,88,1.1,6,3.2,1995.06
Barisal,1996,6,35.5,25.2,449,87,1.8,5.4,4.8,1996.06
Barisal,1997,6,35.4,25.3,205,86,2.1,6.4,4.6,1997.06
Barisal,1998,6,35.5,25.8,208,86,2.3,5.7,3.1,1998.06
Barisal,1999,6,36.7,25.4,260,88,1.9,6.6,3.1,1999.06
Barisal,2000,6,34.8,25,282,90,1.6,6.7,2.7,2000.06
Barisal,2001,6,34.5,25,641,94,1.6,7.3,1.9,2001.06
Barisal,2002,6,35.4,25.6,541,89,1.3,6.7,3.5,2002.06
Barisal,2003,6,36.5,25.7,521,92,1.9,7,2.7,2003.06
Barisal,2004,6,35.8,25.6,316,87,0.8,6,2.5,2004.06
Barisal,2005,6,36.5,27.1,326,88,0.9,6.1,4.4,2005.06
Barisal,2006,6,36.5,26.6,352,89,1.3,6.4,3.4,2006.06
Barisal,2007,6,35,26.3,471,88,1.2,6.1,4.1,2007.06
Barisal,2008,6,35.5,26,239,89,1.3,6.6,2.9,2008.06
Barisal,2009,6,37,27,139,82,3.5,5.3,6.1,2009.06
Barisal,2010,6,35.1,26.4,481,88,2.7,6.6,3.8,2010.06
Barisal,2011,6,35.6,26.3,481,88,3.5,6.3,3.6,2011.06
Barisal,2012,6,36.7,27.2,205,86,2.3,6.6,3.8,2012.06
Barisal,2013,6,36,26.8,277,85,2.4,5.7,5.7,2013.06
Barisal,1949,7,33.4,25.8,575,85,1.57037037,5.4,3.738297872,1949.07
Barisal,1950,7,32.2,25.9,546,89,1.57037037,6.8,3.738297872,1950.07
Barisal,1951,7,35,26,375,89,1.57037037,7.2,3.738297872,1951.07
Barisal,1952,7,31.2,25.6,414,88,1.57037037,6.5,3.738297872,1952.07
Barisal,1953,7,35,25.5,526,91,1.57037037,6.9,3.738297872,1953.07
Barisal,1954,7,33,25.8,260,85,1.57037037,5.6,3.738297872,1954.07
Barisal,1955,7,31.2,25.6,414,88,1.57037037,6.5,3.738297872,1955.07
Barisal,1956,7,33.8,25.8,319,86,1.57037037,5.7,3.738297872,1956.07
Barisal,1957,7,33.3,26,564,87,1.57037037,5.8,3.738297872,1957.07
Barisal,1958,7,33.3,26.2,414,90,1.57037037,6,3.738297872,1958.07
Barisal,1959,7,33.8,25.8,751,87,1.57037037,6.5,3.738297872,1959.07
Barisal,1960,7,32.8,25.5,716,89,0.4,6,3.738297872,1960.07
Barisal,1961,7,34.4,26.2,244,83,0.5,5.6,3.738297872,1961.07
Barisal,1962,7,34.4,26.6,421,84,1.2,5.7,3.738297872,1962.07
Barisal,1963,7,32.7,26.2,372,87,0.7,5.6,3.738297872,1963.07
Barisal,1964,7,31.2,25.6,318,88,1.9,7.2,3.738297872,1964.07
Barisal,1965,7,31.2,25.6,185,89,2.2,7,3.738297872,1965.07
Barisal,1966,7,31.2,25.6,328,87,1.5,7.2,3.738297872,1966.07
Barisal,1967,7,32.9,24.3,292,91,1.5,6.6,4.1,1967.07
Barisal,1968,7,35.2,25.5,422,89,1.8,7,3.6,1968.07
Barisal,1969,7,31.9,25.5,487,91,1.5,6.9,4,1969.07
Barisal,1970,7,34.4,25.7,530,90,1.8,6.7,3.4,1970.07
Barisal,1971,7,32.8,25.7,250,88,3.1,7.1,3.7,1971.07
Barisal,1972,7,35.1,26.2,248,88,1.7,6.4,4.8,1972.07
Barisal,1973,7,32.8,25.7,392,90,2.4,6.4,5.6,1973.07
Barisal,1974,7,32.8,24.9,684,93,1.5,7.3,2.5,1974.07
Barisal,1975,7,32.2,24.6,321,88,1.6,6.4,3.7,1975.07
Barisal,1976,7,33.2,24.6,350,89,1.6,6.8,4.6,1976.07
Barisal,1977,7,33.2,26,299,90,1.4,6.3,3.6,1977.07
Barisal,1978,7,33.9,25.6,409,87,1.3,5.8,3.7,1978.07
Barisal,1979,7,34.4,26,559,88,1.6,5.6,5.1,1979.07
Barisal,1980,7,33.4,26.2,526,91,1.5,6.1,4,1980.07
Barisal,1981,7,32.1,25.3,521,91,1,6.3,2.5,1981.07
Barisal,1982,7,34,26.2,223,86,1.3,5.5,5.3,1982.07
Barisal,1983,7,34.2,26,399,86,1.3,6.1,3.7,1983.07
Barisal,1984,7,32.8,24.9,448,90,1.3,6.9,4.2,1984.07
Barisal,1985,7,34.5,25.3,291,93,1.5,6.8,3.3,1985.07
Barisal,1986,7,35.5,25.2,381,91,0.8,6.4,3.9,1986.07
Barisal,1987,7,33.8,25.4,568,94,0.9,7,1.8,1987.07
Barisal,1988,7,33.5,25.9,422,90,1.3,6.5,4,1988.07
Barisal,1989,7,33.6,25.4,453,89,1.3,6.3,4.9,1989.07
Barisal,1990,7,32.5,25.4,457,92,1,6.9,2.9,1990.07
Barisal,1991,7,33.3,25.7,356,88,1.5,6.5,3.9,1991.07
Barisal,1992,7,35.5,25.5,299,90,1.3,6.9,2.6,1992.07
Barisal,1993,7,33.2,25.5,408,90,2.1,6.4,3.9,1993.07
Barisal,1994,7,33.2,25.7,202,88,1.3,6.4,4.2,1994.07
Barisal,1995,7,34,25.1,517,88,1.4,6.7,3.4,1995.07
Barisal,1996,7,35,25.7,307,88,1.6,5.9,3.3,1996.07
Barisal,1997,7,33.7,25.4,406,91,1.6,6.9,3.1,1997.07
Barisal,1998,7,34.5,25.1,616,92,1.7,6.8,1.9,1998.07
Barisal,1999,7,34,25.1,527,91,1.6,7,2.9,1999.07
Barisal,2000,7,35.2,25.2,389,88,1.7,6.4,3.8,2000.07
Barisal,2001,7,33,25.3,556,91,2,7.1,3.8,2001.07
Barisal,2002,7,34.5,25.9,716,90,1.1,7.3,2.7,2002.07
Barisal,2003,7,34.2,26.5,243,92,1.5,6.4,4.8,2003.07
Barisal,2004,7,33.8,25.9,241,87,1.6,6.9,3.5,2004.07
Barisal,2005,7,33.2,25.9,463,93,1.3,6.6,4.5,2005.07
Barisal,2006,7,33.5,26.2,384,91,1.4,6.8,3.8,2006.07
Barisal,2007,7,33.5,25.9,560,91,1.2,6.9,2.2,2007.07
Barisal,2008,7,33.4,25.9,550,90,1.1,7.1,2.8,2008.07
Barisal,2009,7,34.5,26.2,542,89,3.1,6.7,3.7,2009.07
Barisal,2010,7,34,26.7,251,87,2,6.1,4.8,2010.07
Barisal,2011,7,35,26.4,314,87,3,5.9,4.8,2011.07
Barisal,2012,7,34.2,26.5,275,89,2.2,6.9,3.7,2012.07
Barisal,2013,7,33,26.5,377,87,3.1,6.4,4.7,2013.07
Barisal,1949,8,33.5,25.7,349,86,1.32962963,5.6,4.272340426,1949.08
Barisal,1950,8,32.8,25.6,337,90,1.32962963,7.4,4.272340426,1950.08
Barisal,1951,8,33.3,26.4,194,90,1.32962963,7.3,4.272340426,1951.08
Barisal,1952,8,31.4,25.7,349,88,1.32962963,6.4,4.272340426,1952.08
Barisal,1953,8,36.7,25.7,167,87,1.32962963,6.1,4.272340426,1953.08
Barisal,1954,8,33.8,26.4,360,87,1.32962963,6.6,4.272340426,1954.08
Barisal,1955,8,31.4,25.7,349,88,1.32962963,6.4,4.272340426,1955.08
Barisal,1956,8,33.3,26,497,87,1.32962963,5.6,4.272340426,1956.08
Barisal,1957,8,35.5,26.3,286,87,1.32962963,5.3,4.272340426,1957.08
Barisal,1958,8,33.4,26.1,268,88,1.32962963,5.6,4.272340426,1958.08
Barisal,1959,8,32.7,25.8,621,87,1.32962963,6.1,4.272340426,1959.08
Barisal,1960,8,33.6,26.6,823,88,0.4,6.2,4.272340426,1960.08
Barisal,1961,8,33.8,26,529,86,0.3,5.5,4.272340426,1961.08
Barisal,1962,8,35.6,26.2,229,87,0.9,5.8,4.272340426,1962.08
Barisal,1963,8,36.1,26,234,87,0.7,5.5,4.272340426,1963.08
Barisal,1964,8,31.4,25.7,254,88,2,6.9,4.272340426,1964.08
Barisal,1965,8,31.4,25.7,346,89,1.3,7,4.272340426,1965.08
Barisal,1966,8,31.4,25.7,434,90,1.2,7.8,4.272340426,1966.08
Barisal,1967,8,32.8,25.6,228,90,1.8,6.5,4.1,1967.08
Barisal,1968,8,36.1,25.5,331,89,1.1,6.8,2.7,1968.08
Barisal,1969,8,33.2,25.4,546,91,1.2,7,2.8,1969.08
Barisal,1970,8,33.3,25.9,317,88,1.3,6.3,5.2,1970.08
Barisal,1971,8,31.4,25.2,351,88,1.7,6.8,4.3,1971.08
Barisal,1972,8,33.4,25.1,458,90,1.6,6.7,4.4,1972.08
Barisal,1973,8,32.5,25.7,266,91,1.7,6.8,5.3,1973.08
Barisal,1974,8,32.8,25.9,238,93,1.9,6.4,4.4,1974.08
Barisal,1975,8,35,25.5,351,88,1.5,6.6,6,1975.08
Barisal,1976,8,34.7,23.8,379,90,1.1,6.7,4,1976.08
Barisal,1977,8,33.4,26.1,138,88,1.3,6.2,5.2,1977.08
Barisal,1978,8,34.4,25.8,403,87,1.5,6,4.3,1978.08
Barisal,1979,8,34.4,25.9,642,90,1.5,6.1,5.7,1979.08
Barisal,1980,8,34.7,26.2,297,89,1.3,5.6,4.7,1980.08
Barisal,1981,8,33.3,25.8,217,88,1.4,5.7,4.7,1981.08
Barisal,1982,8,32.1,25.3,593,89,1.7,6.3,4.3,1982.08
Barisal,1983,8,33.5,25.9,575,89,1.3,6.2,3.7,1983.08
Barisal,1984,8,35.2,25.6,431,90,1.1,7.1,3.5,1984.08
Barisal,1985,8,35,25.9,308,90,1.5,6.7,5.2,1985.08
Barisal,1986,8,35.2,26,252,87,0.8,5.9,5,1986.08
Barisal,1987,8,34,25.4,683,90,0.9,6.4,3.6,1987.08
Barisal,1988,8,32.4,26.2,459,91,1.3,7.1,2.8,1988.08
Barisal,1989,8,32.7,25.4,203,88,1,5.7,4.3,1989.08
Barisal,1990,8,34,25.6,299,87,1,5.6,6,1990.08
Barisal,1991,8,35.5,25.3,369,89,1.2,6.7,4.2,1991.08
Barisal,1992,8,34.3,25.3,326,91,1.2,6.1,4.6,1992.08
Barisal,1993,8,33.8,25.7,556,91,1.5,6.6,3.5,1993.08
Barisal,1994,8,33,25.4,378,88,1.1,6.4,4.2,1994.08
Barisal,1995,8,34.7,25.5,342,87,1.2,6,5.3,1995.08
Barisal,1996,8,34.4,25.3,322,91,1,6,2.6,1996.08
Barisal,1997,8,35.6,25.8,191,89,1.4,6.4,4.4,1997.08
Barisal,1998,8,34.5,25.2,516,91,1.1,6.3,2.8,1998.08
Barisal,1999,8,34,25.4,404,91,1.4,7.1,2.6,1999.08
Barisal,2000,8,34.5,25.7,203,87,1.5,6.6,3.6,2000.08
Barisal,2001,8,33.7,26,191,87,1.3,6.1,4.8,2001.08
Barisal,2002,8,34,26,272,89,1,6.4,5,2002.08
Barisal,2003,8,34.2,26.7,186,87,1.2,6.2,5.8,2003.08
Barisal,2004,8,33.4,26.1,478,90,1.4,6.7,4,2004.08
Barisal,2005,8,35.5,26.2,302,93,0.9,6.9,2.9,2005.08
Barisal,2006,8,33.7,25.9,378,89,1.6,6.8,4.4,2006.08
Barisal,2007,8,35,26.4,218,88,0.9,6.3,4.5,2007.08
Barisal,2008,8,33.5,26.1,357,88,0.9,6.1,4.1,2008.08
Barisal,2009,8,35.5,26.1,518,89,2,6.6,4,2009.08
Barisal,2010,8,35.5,26.8,156,87,1.5,6.1,4.8,2010.08
Barisal,2011,8,35.6,25.9,428,90,2.9,6.5,3.4,2011.08
Barisal,2012,8,34.6,26.2,270,87,1.8,6.5,5.1,2012.08
Barisal,2013,8,34,26.2,398,88,2.5,6.4,4,2013.08
Barisal,1949,9,34.8,25.7,252,83,0.937037037,4.8,4.823404255,1949.09
Barisal,1950,9,33.9,26.4,187,84,0.937037037,6.5,4.823404255,1950.09
Barisal,1951,9,34.4,25.5,286,84,0.937037037,5.5,4.823404255,1951.09
Barisal,1952,9,32.5,25.5,275,87,0.937037037,5.6,4.823404255,1952.09
Barisal,1953,9,35,25.7,174,87,0.937037037,5.6,4.823404255,1953.09
Barisal,1954,9,34.1,26.4,144,88,0.937037037,5.6,4.823404255,1954.09
Barisal,1955,9,32.5,25.5,275,87,0.937037037,5.6,4.823404255,1955.09
Barisal,1956,9,33.4,25.7,700,85,0.937037037,4.8,4.823404255,1956.09
Barisal,1957,9,34.4,26.3,216,86,0.937037037,5.3,4.823404255,1957.09
Barisal,1958,9,34.4,26,321,85,0.937037037,5.4,4.823404255,1958.09
Barisal,1959,9,33.8,25.3,608,91,0.937037037,5.7,4.823404255,1959.09
Barisal,1960,9,34,25.9,650,88,0.3,5.4,4.823404255,1960.09
Barisal,1961,9,33.3,26,206,85,0.5,5.4,4.823404255,1961.09
Barisal,1962,9,33.8,26.3,333,85,1.5,5.4,4.823404255,1962.09
Barisal,1963,9,34.4,26.1,274,86,0.6,4.6,4.823404255,1963.09
Barisal,1964,9,32.5,25.5,148,87,1,6.5,4.823404255,1964.09
Barisal,1965,9,32.5,25.5,179,88,1,6.4,4.823404255,1965.09
Barisal,1966,9,32.7,25.7,311,88,1.5,6.8,4.823404255,1966.09
Barisal,1967,9,33.5,25.2,547,90,1.5,6,3.6,1967.09
Barisal,1968,9,37.7,25.8,159,86,1,6.1,5.3,1968.09
Barisal,1969,9,34.3,26,366,87,1.3,5.6,5.9,1969.09
Barisal,1970,9,32.8,25.7,571,89,1.2,5.7,5.1,1970.09
Barisal,1971,9,33.9,25.5,394,87,1.8,5.7,4.9,1971.09
Barisal,1972,9,34.7,26,90,84,0.6,5.2,8.1,1972.09
Barisal,1973,9,35.6,25.4,398,91,0.9,6.3,3.9,1973.09
Barisal,1974,9,33.3,24.4,361,89,1,5.4,4.6,1974.09
Barisal,1975,9,32.5,25.5,275,87,0.8,5.6,5.1,1975.09
Barisal,1976,9,32.8,25.1,305,87,1.2,5.2,4.9,1976.09
Barisal,1977,9,34.7,25.9,237,87,0.8,4.9,4.7,1977.09
Barisal,1978,9,33.3,25.1,300,89,0.8,5.3,4.9,1978.09
Barisal,1979,9,35.6,25.8,316,88,0.7,4.9,5.7,1979.09
Barisal,1980,9,34.1,26.2,192,87,0.8,5.3,6.1,1980.09
Barisal,1981,9,35,25.4,173,86,0.7,5,5.3,1981.09
Barisal,1982,9,33.9,25.3,219,84,0.9,4.7,7,1982.09
Barisal,1983,9,34.3,25.6,312,91,0.9,5.9,5.5,1983.09
Barisal,1984,9,34,25.1,224,88,0.8,5.1,5.8,1984.09
Barisal,1985,9,34.6,25.4,180,90,1,5.9,5.1,1985.09
Barisal,1986,9,35,24.8,526,92,0.6,6.1,3.4,1986.09
Barisal,1987,9,34,26,302,89,0.6,6,4,1987.09
Barisal,1988,9,35,25.9,228,88,0.5,5.7,6.1,1988.09
Barisal,1989,9,33,25.1,413,90,0.6,5.7,4.9,1989.09
Barisal,1990,9,34,25.2,190,89,0.8,5.7,5.4,1990.09
Barisal,1991,9,33.5,25,232,90,0.6,6.4,3.4,1991.09
Barisal,1992,9,34.8,25.4,210,88,0.8,4.7,5.5,1992.09
Barisal,1993,9,34.6,25,245,89,0.9,5.9,4.1,1993.09
Barisal,1994,9,34.4,24.7,144,83,0.8,4.5,6.4,1994.09
Barisal,1995,9,34.7,25.1,208,87,0.8,6.1,3.5,1995.09
Barisal,1996,9,37.8,25.3,202,88,0.3,5.3,4.4,1996.09
Barisal,1997,9,34,24.6,378,91,0.7,6.1,4.1,1997.09
Barisal,1998,9,35.6,25.2,254,89,0.6,5.5,4.1,1998.09
Barisal,1999,9,35.5,25.2,301,89,1,6.6,3.7,1999.09
Barisal,2000,9,34.2,24.8,245,89,0.8,5.8,4.1,2000.09
Barisal,2001,9,34.5,25.2,151,89,0.7,5.5,4.2,2001.09
Barisal,2002,9,35,25.5,315,92,0.5,5.7,4.8,2002.09
Barisal,2003,9,34.3,26.1,206,88,0.5,5.6,4.7,2003.09
Barisal,2004,9,34.2,25.5,1067,91,0.8,6.4,3.7,2004.09
Barisal,2005,9,35.2,26,174,89,0.8,6,4.2,2005.09
Barisal,2006,9,35,25.9,522,89,0.9,5.7,5.2,2006.09
Barisal,2007,9,34.8,25.8,326,91,0.9,6.5,3.4,2007.09
Barisal,2008,9,34.5,25.8,210,88,0.8,5.5,5,2008.09
Barisal,2009,9,35.4,26.1,168,87,1.8,5.3,5.3,2009.09
Barisal,2010,9,33.8,26.2,184,88,1.2,5.2,5.1,2010.09
Barisal,2011,9,35.5,25.9,337,89,2.9,5.8,4.2,2011.09
Barisal,2012,9,35,26,381,90,1.3,5.9,4.1,2012.09
Barisal,2013,9,35,26,312,88,2,5.7,4.2,2013.09
Barisal,1949,10,34,24.7,128,78,0.490740741,3.1,7,1949.1
Barisal,1950,10,33.3,24.5,339,85,0.490740741,5.8,7,1950.1
Barisal,1951,10,33.3,25.1,301,85,0.490740741,4.8,7,1951.1
Barisal,1952,10,32,23.8,171,85,0.490740741,3.6,7,1952.1
Barisal,1953,10,33.1,24.3,45,80,0.490740741,3,7,1953.1
Barisal,1954,10,33.2,23.7,169,86,0.490740741,4.3,7,1954.1
Barisal,1955,10,32,23.8,171,85,0.490740741,3.6,7,1955.1
Barisal,1956,10,33.8,24.5,184,84,0.490740741,3.3,7,1956.1
Barisal,1957,10,33.2,24.4,52,80,0.490740741,3.2,7,1957.1
Barisal,1958,10,33.8,25.5,208,86,0.490740741,3.3,7,1958.1
Barisal,1959,10,32.3,24.3,475,87,0.490740741,4.4,7,1959.1
Barisal,1960,10,33.8,24.1,316,80,1.6,2.5,7,1960.1
Barisal,1961,10,33.3,24.6,108,82,0.3,3.2,7,1961.1
Barisal,1962,10,32.7,24.3,154,82,0.6,3.7,7,1962.1
Barisal,1963,10,33.4,24.6,385,86,0.5,3.4,7,1963.1
Barisal,1964,10,32,23.8,214,85,0.9,5.5,7,1964.1
Barisal,1965,10,32,23.8,171,85,0.4,5,7,1965.1
Barisal,1966,10,32,23.8,317,87,0.5,3.6,7,1966.1
Barisal,1967,10,32.8,22.7,342,83,0.6,2.7,7.2,1967.1
Barisal,1968,10,35,23.1,231,86,0.6,4.9,7.2,1968.1
Barisal,1969,10,33.8,23.7,45,84,0.4,3.7,8.7,1969.1
Barisal,1970,10,33.1,24,253,87,1.5,4.2,7.4,1970.1
Barisal,1971,10,33.4,24.5,152,85,1.3,5.3,7.2,1971.1
Barisal,1972,10,33.9,23.3,29,84,0.3,3,8.8,1972.1
Barisal,1973,10,33.3,24.4,308,86,0.7,4.1,6.8,1973.1
Barisal,1974,10,35,25,153,87,0.4,4,7.7,1974.1
Barisal,1975,10,33.9,22,154,85,0.1,4.4,6,1975.1
Barisal,1976,10,33.9,23.1,147,84,0.5,2.6,7.2,1976.1
Barisal,1977,10,33.3,23,69,84,0.3,3.1,8.3,1977.1
Barisal,1978,10,35.1,24.5,127,83,0.4,3.5,7.2,1978.1
Barisal,1979,10,33.3,23.8,127,83,0.5,2.4,8.8,1979.1
Barisal,1980,10,33.8,23.4,282,88,0.5,2.9,6.2,1980.1
Barisal,1981,10,33.3,23.2,71,81,0.2,2.1,8.1,1981.1
Barisal,1982,10,34,23.1,6,80,0.3,1.9,8.4,1982.1
Barisal,1983,10,34.6,23.8,192,92,0.4,3.8,6.9,1983.1
Barisal,1984,10,34,24.4,118,89,0.5,4.2,6.7,1984.1
Barisal,1985,10,34.5,22.8,198,86,0.5,2.5,8.6,1985.1
Barisal,1986,10,33,22.7,135,88,0.2,3.3,7.6,1986.1
Barisal,1987,10,34.2,23.7,93,86,0.1,2.1,8.5,1987.1
Barisal,1988,10,33.5,23.5,101,87,0.3,3.2,7.4,1988.1
Barisal,1989,10,34.2,24.1,451,90,0.3,4.4,4.8,1989.1
Barisal,1990,10,33.6,22.6,194,86,0.5,4,6.2,1990.1
Barisal,1991,10,33.5,23.7,497,89,0.5,4.5,5.5,1991.1
Barisal,1992,10,34,23.6,98,88,0.4,3.2,7.3,1992.1
Barisal,1993,10,33.5,23.9,134,87,0.3,3.5,6.6,1993.1
Barisal,1994,10,34,23.3,87,80,0.1,2.9,7,1994.1
Barisal,1995,10,34,23.9,156,84,0.1,3.5,6.6,1995.1
Barisal,1996,10,35.4,23,270,86,0.5,3.1,7.6,1996.1
Barisal,1997,10,34.6,22,7,84,0.1,2.1,8.5,1997.1
Barisal,1998,10,35.6,24.8,89,87,0.4,3.7,6.1,1998.1
Barisal,1999,10,34,24.1,228,89,0.6,5.3,4.9,1999.1
Barisal,2000,10,34.8,24.1,171,89,0.4,3.9,6.4,2000.1
Barisal,2001,10,35,24,305,89,0.3,4.6,6.5,2001.1
Barisal,2002,10,34.2,23.6,53,88,0.1,3.4,7.6,2002.1
Barisal,2003,10,34.2,24.8,301,89,0.2,4.6,5.8,2003.1
Barisal,2004,10,33.6,23.3,203,89,0.3,2.8,7.4,2004.1
Barisal,2005,10,35,24.3,415,89,0.5,4.9,5.3,2005.1
Barisal,2006,10,34.8,24.4,41,88,0.1,4,6,2006.1
Barisal,2007,10,35.5,23.6,357,88,0.4,3.8,6.6,2007.1
Barisal,2008,10,34.5,23.5,341,87,0.4,3.3,6.6,2008.1
Barisal,2009,10,34.2,23.3,162,87,0.8,3.2,7.1,2009.1
Barisal,2010,10,35.6,25,275,86,0.5,3.9,7,2010.1
Barisal,2011,10,35,24.5,56,85,0.3,2.8,6.9,2011.1
Barisal,2012,10,34.6,23.3,70,86,1.1,3.2,6.9,2012.1
Barisal,2013,10,34.2,24.4,181,88,1.9,4.7,4.9,2013.1
Barisal,1949,11,31.5,17.4,41,68,0.312962963,0.9,7.85106383,1949.11
Barisal,1950,11,32.9,18.6,98,73,0.312962963,2.9,7.85106383,1950.11
Barisal,1951,11,31.1,20,31,73,0.312962963,2.5,7.85106383,1951.11
Barisal,1952,11,30.7,18.8,35,80,0.312962963,2,7.85106383,1952.11
Barisal,1953,11,30.6,19.1,0,77,0.312962963,1.4,7.85106383,1953.11
Barisal,1954,11,29.7,17.7,1,76,0.312962963,1,7.85106383,1954.11
Barisal,1955,11,30.7,18.8,35,80,0.312962963,2,7.85106383,1955.11
Barisal,1956,11,31.3,20,46,81,0.312962963,1.3,7.85106383,1956.11
Barisal,1957,11,30.7,18.5,0,73,0.312962963,0.9,7.85106383,1957.11
Barisal,1958,11,32.2,21.2,0,86,0.312962963,1.7,7.85106383,1958.11
Barisal,1959,11,29.9,18.5,0,79,0.312962963,0.6,7.85106383,1959.11
Barisal,1960,11,31.7,18.8,79,74,0.3,1.3,7.85106383,1960.11
Barisal,1961,11,31.8,19.3,0,75,0.2,1.2,7.85106383,1961.11
Barisal,1962,11,30.5,18.9,262,75,0.1,0.6,7.85106383,1962.11
Barisal,1963,11,31.1,19,0,78,0.2,1,7.85106383,1963.11
Barisal,1964,11,30.7,18.8,78,80,0.5,2.6,7.85106383,1964.11
Barisal,1965,11,30.7,18.8,1,80,0.2,1.9,7.85106383,1965.11
Barisal,1966,11,30.7,18.8,26,82,0.2,2.9,7.85106383,1966.11
Barisal,1967,11,29.4,15.3,0,77,0.3,1,8.7,1967.11
Barisal,1968,11,30.8,18.1,12,80,0.3,3.2,7.9,1968.11
Barisal,1969,11,32.8,18.2,22,80,0.3,1.9,9,1969.11
Barisal,1970,11,31.2,18.5,90,80,0.8,2.6,8.5,1970.11
Barisal,1971,11,30.1,17.7,114,80,1,2.3,9.3,1971.11
Barisal,1972,11,32.6,18.4,0,78,0.3,2.3,9.6,1972.11
Barisal,1973,11,30.6,19.2,171,87,0.9,3.2,7.4,1973.11
Barisal,1974,11,32.1,20.6,18,83,0.6,2.9,7.8,1974.11
Barisal,1975,11,30.6,17.3,44,80,0.4,2.7,7.7,1975.11
Barisal,1976,11,32.8,20.3,23,83,0.3,2.2,7.9,1976.11
Barisal,1977,11,31.7,19.9,53,82,0.2,2.8,8.2,1977.11
Barisal,1978,11,32.9,19.4,3,78,0.4,1.3,7.9,1978.11
Barisal,1979,11,33.3,21.2,31,81,0.3,1.9,8.1,1979.11
Barisal,1980,11,32.2,17.5,0,77,0.3,0.8,10,1980.11
Barisal,1981,11,32.8,17.6,0,76,0.3,1.2,8.9,1981.11
Barisal,1982,11,32.7,17.1,34,78,0.3,1.5,7.8,1982.11
Barisal,1983,11,33.8,19,48,84,0.3,2.3,8.1,1983.11
Barisal,1984,11,31.5,16.6,0,83,0.2,0.9,8.3,1984.11
Barisal,1985,11,32,17.6,8,85,0.3,1.6,8.3,1985.11
Barisal,1986,11,33.5,19.3,274,88,0.2,2.7,7.3,1986.11
Barisal,1987,11,32.5,19.6,37,84,0.2,2.7,7.1,1987.11
Barisal,1988,11,31.5,18.9,113,86,0.6,2.5,7.6,1988.11
Barisal,1989,11,32,17.8,0,84,0.1,1.1,8.5,1989.11
Barisal,1990,11,33,20.1,70,85,0.2,2.9,6.7,1990.11
Barisal,1991,11,30.5,17.9,54,82,0.2,2.2,6.8,1991.11
Barisal,1992,11,32.5,18.8,8,83,0.1,3.2,6.4,1992.11
Barisal,1993,11,31.2,18.9,12,86,0.1,1.3,7.9,1993.11
Barisal,1994,11,32.4,18.6,7,78,0.2,2.8,6.6,1994.11
Barisal,1995,11,33.2,19.5,153,81,0.4,3.1,6.4,1995.11
Barisal,1996,11,33.6,18.3,4,84,0.1,1.4,8.3,1996.11
Barisal,1997,11,33.6,18.9,11,85,0.2,2,7.3,1997.11
Barisal,1998,11,33.5,20.9,270,85,0.3,2.5,7.5,1998.11
Barisal,1999,11,33.5,18.8,1,82,0.1,1.2,8.7,1999.11
Barisal,2000,11,33,19.2,10,87,0.1,1.1,8.7,2000.11
Barisal,2001,11,32,20.5,67,89,0.1,3,6.6,2001.11
Barisal,2002,11,33,19.8,92,85,0.2,3.2,7.9,2002.11
Barisal,2003,11,32.5,18.1,0,83,0,0.4,8.7,2003.11
Barisal,2004,11,30.8,18.1,0,89,0.1,0.6,7.7,2004.11
Barisal,2005,11,32,18.4,0,85,0.3,1.6,7.9,2005.11
Barisal,2006,11,32.9,19.4,2,84,0.1,2.6,6.9,2006.11
Barisal,2007,11,31.6,20.2,95,85,0.6,2.3,6.6,2007.11
Barisal,2008,11,32.4,18.4,0,83,0.1,1.1,8.6,2008.11
Barisal,2009,11,34,19.3,13,83,0.4,2.1,7.7,2009.11
Barisal,2010,11,33,20.5,64,85,0,1.4,6.9,2010.11
Barisal,2011,11,32.5,18.4,1,83,0.2,0.6,7.7,2011.11
Barisal,2012,11,32.7,18.7,44,83,1.2,2.5,6.1,2012.11
