location,co_level,gas_level,temperature,humidity,dust_level
Badda,5,37,24,58,17
Badda,21,111,26,55,76
Badda,6,36,23,54,5
Badda,82,201,30,38,67
Badda,1,38,26,57,15
Badda,62,52,28,72,14
Badda,4,18,20,40,16
Badda,73,164,17,74,44
Badda,9,22,29,40,15
Badda,71,130,24,35,12
Badda,3,14,21,41,17
Badda,45,69,29,59,75
Badda,5,8,28,60,16
Badda,67,117,19,57,42
Badda,5,13,22,43,19
Badda,94,226,18,39,86
Badda,2,28,20,40,18
Badda,43,116,22,37,67
Badda,2,39,27,43,16
Badda,55,188,26,48,45
Badda,9,41,24,58,5
Badda,90,161,15,80,76
Badda,8,31,22,44,4
Badda,93,277,21,79,58
Badda,4,20,24,57,4
Badda,81,53,21,73,54
Badda,6,13,21,60,2
Badda,70,172,27,63,32
Badda,3,7,20,43,15
Badda,94,161,18,32,48
Badda,8,37,24,60,8
Badda,20,188,19,41,45
Badda,4,9,20,50,15
Badda,21,147,14,71,44
Badda,6,38,27,58,13
Badda,84,285,14,69,20
Badda,9,27,24,57,14
Badda,92,126,27,69,21
Badda,10,12,21,47,17
Badda,56,275,29,54,56
Badda,10,16,24,48,7
Badda,36,118,28,75,77
Badda,6,8,28,47,4
Badda,30,266,32,43,10
Badda,6,21,28,56,1
Badda,39,101,16,77,86
Badda,86,52,33,65,64
Badda,3,19,20,60,17
Badda,64,105,20,66,89
Badda,1,44,23,51,3
Badda,58,168,32,33,19
Badda,10,46,29,48,20
Badda,90,225,32,32,38
Badda,5,22,22,46,14
Badda,100,173,14,55,83
Badda,2,40,27,53,17
Badda,86,203,31,34,67
Badda,2,27,25,57,1
Badda,72,230,29,69,17
Badda,5,30,26,51,17
Badda,57,120,16,58,57
Badda,5,32,25,51,12
Badda,33,61,11,58,31
Badda,1,7,30,44,3
Badda,85,50,17,60,92
Badda,8,41,28,60,11
Badda,52,285,31,54,93
Badda,8,19,23,51,18
Badda,27,248,13,42,62
Badda,6,16,23,52,9
Badda,91,246,34,72,12
Badda,10,47,23,43,17
Badda,48,296,31,63,68
Badda,5,50,23,46,4
Badda,67,231,26,77,67
Badda,1,20,28,51,9
Badda,74,296,24,78,12
Badda,4,24,20,48,4
Badda,43,280,25,44,53
Badda,1,25,20,52,17
Badda,97,89,21,34,70
Badda,9,45,28,51,1
Badda,85,207,24,40,28
Badda,9,31,26,45,18
Badda,40,259,27,68,29
Badda,7,4,29,57,17
Badda,43,133,13,70,79
Badda,3,31,25,50,6
Badda,82,104,17,58,61
Badda,8,10,24,59,12
Badda,79,177,17,74,59
Badda,4,45,26,46,20
Badda,21,142,29,38,86
Badda,1,29,30,42,2
Badda,82,55,20,59,14
Badda,10,4,29,46,3
Badda,50,229,19,56,59
Badda,7,2,27,45,11
Badda,33,100,14,37,78
Badda,4,11,26,49,7
Badda,52,208,32,43,47
Badda,9,42,23,50,20
Badda,30,276,22,71,78
Badda,9,27,25,41,14
Badda,97,93,14,71,23
Badda,7,45,23,60,10
Badda,56,288,24,38,41
Badda,3,36,22,53,17
Badda,74,67,11,36,99
Badda,4,5,30,52,2
Badda,53,86,23,60,90
Badda,5,49,26,42,20
Badda,95,149,26,68,100
Badda,3,14,28,40,12
Badda,50,114,35,38,46
Badda,7,10,21,53,20
Badda,22,181,29,33,77
Badda,4,18,22,46,19
Badda,22,249,31,79,81
Badda,4,46,30,53,13
Badda,55,230,27,74,55
Badda,10,3,24,60,7
Badda,35,225,26,56,59
Badda,10,6,26,43,13
Badda,85,51,14,33,37
Badda,5,17,22,55,16
Badda,79,245,27,50,44
Badda,9,46,27,45,10
Banani,4,43,26,60,11
Banani,34,100,16,44,72
Banani,10,18,22,59,11
Banani,60,262,35,65,79
Banani,3,2,21,45,12
Banani,96,60,29,61,88
Banani,3,32,20,51,4
Banani,58,292,21,69,84
Banani,4,28,20,59,14
Banani,53,195,15,74,18
Banani,6,7,22,50,9
Banani,55,89,19,62,57
Banani,9,35,23,51,3
Banani,53,83,15,40,17
Banani,5,24,23,51,4
Banani,96,82,17,31,89
Banani,5,40,28,52,11
Banani,80,185,10,53,54
Banani,3,12,27,49,1
Banani,44,292,33,44,71
Banani,7,7,30,45,18
Banani,36,94,29,42,61
Banani,3,27,21,42,18
Banani,37,184,20,35,82
Banani,10,33,28,54,13
Banani,80,233,34,44,68
Banani,10,11,27,53,7
Banani,25,130,21,66,71
Banani,2,26,29,56,18
Banani,67,219,29,40,65
Banani,1,45,26,45,10
Banani,76,224,27,32,96
Banani,4,16,30,40,13
Banani,92,259,25,47,41
Banani,1,19,29,41,11
Banani,83,185,22,54,97
Banani,1,7,25,53,11
Banani,71,221,16,41,77
Banani,8,28,26,58,10
Banani,56,57,33,30,75
Banani,6,24,25,56,2
Banani,32,188,16,65,47
Banani,5,6,21,50,11
Banani,91,197,11,48,53
Banani,9,33,24,47,7
Banani,78,155,10,36,11
Banani,2,25,24,48,9
Banani,73,203,12,37,36
Banani,8,13,25,48,9
Banani,97,200,33,39,50
Banani,2,45,21,56,16
Banani,29,212,28,51,92
Banani,1,36,23,41,13
Banani,38,230,15,60,90
Banani,3,31,23,54,8
Banani,93,125,16,36,71
Banani,3,32,25,52,7
Banani,96,196,14,79,67
Banani,6,6,21,50,3
Banani,22,200,33,42,72
Banani,1,16,30,41,14
Banani,29,115,28,77,17
Banani,1,24,21,57,17
Banani,23,97,31,49,83
Banani,10,46,30,44,5
Banani,44,86,10,32,73
Banani,7,11,28,55,1
Banani,96,171,15,47,88
Banani,6,19,28,56,17
Banani,75,153,28,70,75
Banani,4,44,26,41,9
Banani,74,180,31,38,83
Banani,1,45,30,45,2
Banani,69,228,34,53,22
Banani,8,43,20,40,13
Banani,30,204,12,72,89
Banani,4,9,28,43,16
Banani,63,282,33,57,93
Banani,10,24,22,45,16
Banani,75,193,16,61,40
Banani,6,13,28,40,12
Banani,64,192,22,79,89
Banani,7,35,20,40,7
Banani,71,166,27,36,78
Banani,7,24,29,40,8
Banani,85,264,32,35,65
Banani,8,25,27,59,4
Banani,46,62,22,51,33
Banani,5,50,21,53,11
Banani,84,163,28,47,62
Banani,1,7,24,56,16
Banani,41,254,25,61,56
Banani,9,48,29,55,6
Banani,43,194,16,66,64
Banani,7,43,28,43,12
Banani,24,242,24,56,50
Banani,8,33,23,43,15
Banani,75,205,34,44,20
Banani,4,49,26,45,18
Banani,55,252,25,71,42
Banani,8,27,21,48,10
Banani,42,88,32,53,50
Banani,5,24,22,52,16
Banani,54,230,18,80,60
Banani,10,34,30,58,4
Banani,26,249,24,32,11
Banani,9,21,24,47,6
Banani,35,140,15,67,40
Banani,4,11,25,52,7
Banani,57,143,29,36,62
Banani,4,34,29,48,7
Banani,25,128,21,30,14
Banani,10,17,30,57,16
Banani,45,129,19,36,94
Banani,4,28,23,55,4
Banani,29,220,26,54,22
Banani,1,32,29,55,18
Banani,64,250,27,80,47
Banani,4,50,21,58,20
Banani,90,109,28,72,54
Banani,7,50,20,42,13
Banani,64,201,26,55,94
Banani,2,17,20,56,12
Banani,60,198,29,30,75
Banani,9,49,25,57,19
Banani,81,72,26,32,35
Banani,2,3,29,45,11
Banani,55,136,24,52,80
Banani,7,35,22,48,2
Banani,88,261,25,50,75
Banani,8,19,23,53,13
Banani,66,96,11,63,16
Banani,3,47,27,53,4
Banani,98,90,28,53,57
Banani,9,16,23,49,11
Banani,22,233,31,46,100
Banani,7,3,22,47,15
Banani,30,74,28,79,17
Banani,6,35,29,50,5
Banani,63,107,34,74,92
Banani,10,5,20,44,5
Banani,30,72,18,51,48
Banani,8,6,28,41,14
Banani,75,109,13,75,31
Banani,8,43,24,56,20
Banani,82,135,15,37,65
Banani,3,18,28,44,1
Banani,62,282,17,69,58
Banani,1,3,20,51,2
Banani,42,108,32,76,83
Banani,10,12,28,43,7
Banani,71,195,17,36,11
Banani,5,27,25,46,8
Banani,53,261,16,56,85
Banani,6,47,28,42,13
Banani,56,53,26,46,57
Banani,6,43,30,56,14
Banani,45,100,24,42,28
Banani,9,40,28,48,10
Banani,87,154,26,60,88
Banani,10,25,21,56,13
Banani,71,128,12,75,27
Banani,4,4,25,50,13
Banani,36,222,32,34,47
Banani,3,41,21,52,18
Banani,69,193,31,32,44
Banani,4,17,23,52,6
Banani,62,157,30,72,40
Banani,8,15,26,53,13
Banani,76,89,30,80,19
Banani,4,31,27,43,14
Banani,55,162,18,62,78
Banani,5,12,25,42,11
Banani,41,138,10,51,90
Banani,10,48,22,49,18
Banani,56,223,19,80,30
Banani,7,47,23,49,14
Banani,53,203,34,41,38
Banani,2,28,27,55,2
Banani,89,179,10,60,62
Banani,10,17,26,44,6
Banani,34,130,11,56,92
Banani,1,9,20,44,4
Banani,87,218,10,80,10
Banani,6,35,29,59,2
Banani,68,267,32,80,37
Banani,10,24,29,58,17
Banani,64,108,28,76,38
Banani,1,31,22,53,20
Banani,64,93,18,44,93
Banani,1,26,24,50,3
Banani,94,126,24,58,51
Banani,3,47,23,42,15
Banani,27,160,19,46,11
Banani,9,28,28,41,10
Banani,96,264,16,74,86
Banani,2,17,22,47,6
Banani,63,160,35,76,97
Banani,5,40,30,43,19
Banani,65,171,25,41,94
Banani,6,16,22,55,12
Banani,76,148,14,34,48
Banani,7,25,26,51,13
Banani,23,218,26,45,96
Banani,3,4,23,56,15
Banani,73,81,23,37,97
Banani,8,36,23,60,18
Banani,58,126,17,67,29
Banani,8,12,28,52,6
Banani,100,216,12,36,21
Banani,8,48,23,55,11
Banani,39,174,25,38,18
Banani,4,14,30,54,15
Banani,100,140,35,74,37
Banani,3,2,27,60,7
Banani,88,97,10,38,100
Banani,5,18,21,58,20
Banani,67,204,20,59,92
Banani,4,4,22,46,17
Banani,31,72,25,54,34
Banani,1,34,23,51,20
Banani,40,58,32,69,65
Banani,8,31,28,59,14
Banani,48,66,31,51,75
Banani,2,26,21,59,8
Banani,70,118,11,54,90
Banani,8,49,29,41,16
Banani,60,288,17,56,68
Banani,3,8,20,56,18
Banani,83,68,21,63,62
Banani,3,14,27,50,1
Banani,31,89,13,45,56
Banani,10,26,20,56,1
Banani,55,283,19,45,55
Banani,5,43,30,54,1
Banani,88,160,32,71,47
Banani,5,1,26,44,5
Banani,47,191,19,49,97
Banani,10,10,27,53,5
Banani,94,63,27,47,51
Banani,7,16,28,52,15
Banani,49,228,23,61,54
Banani,2,14,27,41,15
Banani,59,202,34,59,75
Banani,5,35,21,59,16
Banani,91,107,25,56,64
Banani,6,37,30,41,2
Banani,55,197,24,34,10
Banani,10,6,22,56,2
Banani,72,269,26,79,62
Banani,1,41,22,54,8
Banani,49,154,28,42,86
Banani,7,28,25,51,7
Banani,31,178,21,64,53
Banani,9,14,30,47,6
Banani,62,219,20,60,99
Banani,6,34,22,44,19
Banani,54,288,23,74,82
Banani,3,44,29,50,14
Banani,31,212,32,64,67
Banani,2,36,23,58,13
Banani,47,147,21,53,29
Banani,3,29,27,57,7
Banani,92,289,15,69,54
Banani,5,39,21,47,16
Banani,41,209,23,59,95
Banani,6,28,25,50,20
Banani,28,156,24,35,98
Banani,8,24,24,46,14
Banani,58,170,12,33,60
Banani,9,23,22,44,15
Banani,21,117,22,40,76
Banani,10,37,25,44,6
Banani,50,287,15,79,99
Banani,2,8,25,59,4
Banani,40,220,21,34,52
Banani,2,20,27,60,7
Banani,46,248,27,63,46
Banani,7,33,27,54,14
Banani,78,172,10,49,62
Banani,9,44,22,54,13
Banani,76,279,33,42,31
Banani,5,37,23,59,16
Banani,34,212,16,54,63
Banani,2,7,30,41,20
Banani,30,74,24,74,50
Banani,9,20,29,45,15
Banani,98,149,20,45,25
Banani,9,27,30,59,14
Banani,27,263,10,75,58
Banani,1,48,22,40,2
Banani,31,148,12,45,84
Banani,2,2,26,59,12
Banani,56,295,17,72,81
Banani,2,48,22,48,13
Banani,46,203,18,65,46
Banani,3,33,24,48,16
Banani,57,136,30,63,88
Banani,6,33,22,45,9
Banani,92,136,15,44,59
Banani,5,17,22,60,10
Banani,33,80,34,71,24
Banani,6,19,27,55,17
Banani,73,135,12,37,32
Banani,8,18,25,42,1
Banani,63,271,18,65,42
Banani,3,44,27,41,19
Banani,91,55,29,48,71
Banani,10,36,24,44,18
Banani,88,190,21,59,60
Banani,4,18,26,59,5
Banani,22,176,32,79,72
Banani,1,37,29,60,6
Banani,79,221,11,74,18
Banani,5,8,21,43,6
Banani,44,129,28,45,33
Banani,2,42,24,58,17
Banani,74,112,35,52,89
Banani,9,42,21,60,18
Banani,65,140,24,61,99
Banani,8,3,21,57,2
Banani,61,246,24,32,29
Banani,10,36,26,50,13
Banani,84,141,30,77,63
Banani,3,20,20,54,11
Banani,26,209,32,36,88
Banani,5,35,20,58,20
Banani,31,130,21,30,35
Banani,2,8,23,49,3
Banani,26,95,29,42,54
Banani,6,18,29,44,11
Banani,98,166,28,77,52
Banani,3,35,21,45,8
Banani,90,269,23,73,31
Banani,1,30,29,57,15
Banani,49,270,27,48,51
Banani,1,11,21,48,11
Banani,62,276,30,34,66
Banani,4,43,20,49,2
Banani,28,300,22,59,37
Banani,7,31,26,53,1
Banani,39,284,25,52,41
Banani,8,15,28,46,13
Banani,77,195,21,67,47
Banani,7,47,25,59,12
Banani,37,199,15,55,72
Banani,10,37,23,45,9
Banani,88,149,30,38,28
Banani,3,6,21,46,17
Banani,70,293,24,67,71
Banani,1,37,26,56,9
Banani,82,192,16,63,77
Banani,8,17,30,55,16
Banani,67,255,19,56,46
Banani,9,3,24,50,2
Banani,69,198,24,54,93
Banani,5,37,23,46,19
Banani,72,138,29,31,43
Banani,8,27,25,56,14
Banani,60,181,20,49,23
Banani,5,21,30,52,13
Banani,25,254,19,48,81
Banani,5,46,28,48,14
Banani,82,176,29,65,27
Banani,8,3,25,45,8
Banani,54,150,17,74,57
Banani,9,23,29,53,6
Banani,76,152,21,60,98
Banani,8,15,28,44,1
Banani,43,293,31,42,24
Banani,7,27,20,45,9
Banani,98,60,21,37,98
Banani,3,29,23,43,7
Banani,24,221,17,76,10
Banani,6,5,28,58,8
Banani,67,269,14,69,79
Banani,5,23,30,41,8
Banani,52,157,18,40,69
Banani,1,21,29,40,1
Banani,21,66,22,75,50
Banani,10,15,26,51,16
Banani,41,65,23,40,99
Banani,8,41,22,55,3
Banani,94,173,29,78,58
Banani,1,45,28,49,3
Banani,45,261,14,36,11
Banani,6,35,22,41,19
Banani,74,165,17,62,25
Banani,8,9,22,45,16
Banani,90,96,26,41,42
Banani,8,27,23,55,11
Banani,81,168,30,76,50
Banani,7,7,28,44,1
Banani,72,129,15,34,24
Banani,4,9,23,58,16
Banani,77,131,27,79,94
Banani,8,43,30,46,11
Banani,37,265,20,35,97
Banani,3,39,23,48,16
Banani,24,238,27,44,30
Banani,3,16,20,57,5
Banani,91,214,11,35,91
Banani,8,43,26,42,12
Banani,51,67,31,39,78
Banani,2,1,22,41,16
Banani,77,142,27,49,47
Banani,7,32,22,43,20
Banani,69,126,12,40,89
Banani,6,32,26,57,5
Banani,62,287,16,35,24
Banani,3,11,23,43,15
Banani,30,299,14,64,39
Banani,3,8,28,58,12
Banani,69,217,16,56,63
Banani,5,2,28,42,17
Banani,26,250,16,41,30
Banani,8,23,25,59,2
Banani,51,76,21,64,54
Banani,10,3,23,42,5
Banani,25,91,24,33,95
Banani,8,44,21,40,13
Banani,53,76,14,47,37
Banani,5,5,21,53,5
Banani,84,80,23,54,35
Banani,9,23,22,56,17
Banani,42,199,25,70,100
Banani,5,31,23,45,5
Banani,29,164,12,54,36
Banani,1,27,30,44,3
Banani,62,296,26,31,68
Banani,10,49,21,56,1
Banani,86,113,34,73,42
Banani,9,9,25,49,15
Banani,36,88,25,75,63
Banani,6,3,22,47,5
Banani,37,250,34,61,12
Banani,7,17,30,60,20
Banani,72,180,12,31,80
Banani,6,26,22,51,9
Banani,25,203,32,79,37
Banani,8,21,21,47,1
Banani,50,65,16,48,55
Banani,5,15,26,42,16
Banani,36,121,33,31,52
Banani,9,18,25,42,18
Banani,26,227,32,76,73
Banani,4,7,28,55,12
Banani,24,161,35,72,82
Banani,4,38,26,49,4
Banani,81,284,23,34,10
Banani,4,36,27,49,11
Banani,96,278,35,34,91
Banani,10,17,25,40,13
Banani,77,240,12,39,19
Banani,1,13,22,60,18
Banani,70,194,30,76,71
Banani,10,26,20,40,12
Banani,23,95,21,40,71
Banani,3,29,23,50,15
Banani,87,298,19,76,77
Banani,4,14,25,51,2
Banani,87,72,10,74,87
Banani,1,47,27,42,20
Banani,96,112,17,49,77
Banani,4,27,28,48,5
Banani,81,56,21,44,51
Banani,6,13,23,46,12
Banani,32,176,26,48,19
Banani,2,28,25,56,14
Banani,24,209,10,69,90
Banani,10,36,27,59,4
Banani,28,280,22,39,57
Banani,6,2,21,50,18
Banani,57,285,32,51,67
Banani,7,45,25,43,5
Banani,38,292,27,48,12
Banani,10,8,25,45,15
Banani,23,82,12,76,13
Banani,7,20,20,50,19
Banani,34,267,32,48,28
Banani,3,22,27,46,16
Banani,32,76,16,37,20
Banani,7,24,22,53,10
Banani,94,127,20,58,65
Banani,10,29,23,57,1
Banani,92,215,24,65,68
Banani,9,4,29,56,18
Banani,90,101,10,54,34
Banani,10,32,20,47,19
Banani,70,230,26,35,30
Banani,6,41,30,40,8
Banani,70,87,13,64,79
Banani,3,1,28,54,1
Banani,100,106,18,31,36
Banani,10,9,20,57,15
Banani,85,120,11,62,60
Banani,6,34,24,56,10
Banani,89,208,15,66,81
Banani,1,50,26,59,3
Banani,33,248,18,61,22
Banani,10,16,21,48,13
Banani,39,53,27,55,27
Banani,5,29,24,56,1
Banani,36,188,32,46,53
Banani,10,36,30,48,12
Banani,62,60,34,46,49
Banani,7,34,26,51,9
Banani,86,299,12,33,50
Banani,4,36,25,46,9
Banani,32,192,35,77,88
Banani,3,6,24,43,4
Banani,84,180,13,69,23
Banani,6,27,21,42,4
Banani,30,196,18,46,39
Banani,2,44,28,49,20
Banani,94,266,33,61,76
Banani,2,11,29,43,13
Banani,45,124,24,74,77
Banani,7,10,21,47,18
Banani,33,228,22,41,17
Banani,3,19,24,50,15
Banani,55,147,11,68,18
Banani,3,37,28,58,15
Banani,91,286,21,38,67
Banani,6,18,24,52,10
Banani,47,243,28,63,66
Banani,9,30,30,55,10
Banani,67,68,20,31,78
Banani,7,48,25,40,3
Banani,98,268,12,42,22
Banani,4,46,28,55,11
Banani,48,291,19,80,64
Banani,5,8,25,56,8
Banani,42,75,32,41,60
Banani,3,16,26,44,19
Banani,78,97,32,68,24
Banani,1,9,29,53,13
Banani,83,194,31,33,82
Banani,3,26,30,52,2
Banani,93,230,14,65,40
Banani,7,11,24,42,3
Banani,56,156,35,77,99
Banani,10,22,22,47,2
Banani,40,95,19,34,56
Banani,4,3,29,44,20
Banani,54,293,29,39,78
Banani,8,16,23,44,6
Banani,37,133,11,50,57
Banani,9,10,24,54,19
Banani,44,222,30,80,79
Banani,3,8,29,45,11
Banani,71,239,35,54,93
Banani,7,33,30,43,2
Banani,62,66,34,67,23
Banani,6,7,21,55,8
Banani,65,130,13,78,86
Banani,5,42,23,47,17
Banani,28,163,14,57,71
Banani,9,30,21,57,13
Banani,40,141,23,52,66
Banani,9,46,29,56,15
Banani,88,300,25,33,12
Banani,5,45,24,46,13
Banani,44,161,26,42,79
Banani,6,45,28,40,4
Banani,97,199,33,36,50
Banani,2,30,22,40,20
Banani,86,70,29,74,82
Banani,1,50,20,60,14
Banani,68,93,10,70,89
Banani,8,13,25,53,3
Banani,61,104,34,80,84
Banani,9,5,20,51,10
Banani,69,132,27,68,59
Banani,1,6,30,43,1
Banani,83,240,30,35,46
Banani,6,45,25,55,18
Banani,31,100,18,68,41
Banani,4,36,25,46,2
Banani,30,300,33,79,38
Banani,8,9,24,57,19
Banani,98,54,19,31,83
Banani,4,18,28,60,14
Banani,66,282,27,53,39
Banani,10,29,29,52,5
Banani,36,289,10,74,93
Banani,1,35,20,48,8
Banani,86,273,35,44,56
Banani,3,36,24,54,12
Banani,25,271,18,41,84
Banani,3,32,21,41,8
Banani,68,185,17,48,74
Banani,1,24,22,47,10
Banani,98,246,33,49,44
Banani,1,21,20,41,5
Banani,56,62,33,71,50
Banani,10,10,25,52,12
Banani,59,222,24,55,94
Banani,4,38,29,51,11
Banani,28,152,15,62,26
Banani,7,11,25,52,18
Banani,94,259,26,31,86
Banani,1,2,21,44,1
Banani,33,209,23,53,48
Banani,1,7,29,41,19
Banani,33,215,25,65,14
Banani,5,28,29,46,15
Banani,92,151,30,54,28
Banani,5,16,27,50,8
Banani,97,254,16,59,17
Banani,4,7,29,48,11
Banani,53,275,17,56,73
Banani,2,2,28,54,3
Banani,22,105,11,55,63
Banani,10,24,29,41,2
Banani,76,295,10,73,85
Banani,2,41,21,40,20
Banani,36,66,35,73,42
Banani,2,5,25,53,15
Banani,52,139,29,60,52
Banani,3,49,20,41,6
Banani,29,181,27,43,69
Banani,6,42,30,51,2
Banani,71,253,16,32,84
Banani,3,11,29,43,3
Banani,78,200,30,36,63
Banani,9,34,23,44,5
Banani,38,95,26,67,66
Banani,5,37,29,56,18
Banani,43,92,17,36,71
Banani,7,26,23,46,11
Banani,42,235,12,56,52
Banani,3,24,29,50,4
Banani,100,191,26,38,59
Banani,9,33,26,52,14
Banani,83,266,33,47,35
Banani,8,42,20,52,12
Banani,28,98,13,63,65
Banani,5,18,23,50,5
Banani,52,290,32,62,58
Banani,9,37,21,58,4
Banani,51,283,32,51,83
Banani,10,5,28,51,19
Banani,97,67,10,39,34
Banani,8,43,27,45,17
Banani,96,299,25,49,34
Banani,1,32,22,52,2
Banani,57,211,12,51,18
Banani,5,28,25,50,5
Banani,26,215,12,64,40
Banani,5,10,23,42,5
Banani,39,168,34,78,35
Banani,8,47,22,51,4
Banani,61,125,12,30,88
Banani,6,48,25,44,3
Banani,61,278,30,66,76
Banani,2,44,25,55,7
Banani,89,204,28,41,45
Banani,10,19,20,46,1
Banani,22,190,28,43,26
Banani,5,19,24,41,11
Banani,45,94,10,33,97
Banani,7,1,25,51,20
Banani,42,133,21,41,72
Banani,5,12,30,53,3
Banani,50,56,19,47,43
Banani,7,19,25,44,20
Banani,46,262,28,56,78
Banani,7,45,21,43,14
Banani,71,212,25,66,41
Banani,6,11,20,50,20
Banani,85,139,25,52,30
Banani,10,9,25,49,9
Banani,94,85,15,34,72
Banani,8,49,25,51,7
Banani,27,51,13,74,67
Banani,2,15,26,40,2
Banani,37,128,15,56,16
Banani,9,38,28,45,13
Banani,52,266,21,31,70
Banani,10,32,20,57,8
Banani,96,247,27,54,25
Banani,3,22,27,49,1
Banani,95,204,22,78,54
Banani,4,29,25,59,6
Banani,71,189,12,73,96
Banani,10,19,21,60,11
Banani,74,122,33,59,28
Banani,6,12,27,43,19
Banani,91,153,24,56,99
Banani,4,40,27,44,5
Banani,25,196,29,70,51
Banani,8,3,27,41,8
Banani,79,127,25,65,14
Banani,6,15,23,52,20
Banani,56,143,10,76,67
Banani,9,6,23,45,15
Banani,87,300,13,61,20
Banani,6,13,21,60,20
Banani,83,199,16,60,80
Banani,5,11,25,60,8
Banani,31,284,30,61,77
Banani,7,14,24,42,13
Banani,82,129,28,39,38
Banani,10,23,27,57,12
Banani,40,225,24,39,84
Banani,1,28,25,42,1
Banani,99,181,29,64,61
Banani,8,41,21,48,18
Banani,80,282,17,80,20
Banani,2,41,24,59,4
Banani,45,276,35,51,25
Banani,10,21,22,48,9
Banani,28,208,12,76,68
Banani,1,14,27,41,9
Banani,87,205,11,68,81
Banani,5,12,25,49,3
Banani,55,102,27,38,91
Banani,10,46,28,45,18
Banani,94,259,22,36,12
Banani,5,23,26,50,19
Banani,91,172,24,68,78
Banani,6,10,29,47,10
Banani,69,77,25,65,36
Banani,5,23,27,55,3
Banani,58,271,28,48,32
Banani,5,14,22,59,16
Banani,28,219,32,34,38
Banani,4,17,27,55,3
Banani,37,237,26,49,56
Banani,5,3,26,50,3
Banani,96,120,24,75,17
Banani,4,31,28,47,17
Banani,31,139,10,56,66
Banani,6,34,20,59,4
Banani,75,213,28,60,81
Banani,8,28,21,53,13
Banani,70,274,17,78,38
Banani,8,31,27,52,14
Banani,87,271,10,59,54
Banani,8,5,27,41,11
Banani,23,72,24,46,37
Banani,7,9,24,41,5
Banani,48,107,26,58,55
Banani,3,26,26,58,13
Banani,37,242,21,68,41
Banani,8,38,22,55,20
Banani,76,272,14,54,89
Banani,8,12,26,47,16
Banani,79,130,25,61,14
Banani,1,50,27,44,9
Banani,32,83,14,39,79
Banani,1,46,22,43,7
Banani,89,149,30,33,52
Banani,3,4,26,48,19
Banani,33,140,17,75,12
Banani,3,22,22,43,20
Banani,63,90,35,31,96
Banani,1,23,23,54,15
Banani,92,263,34,48,71
Banani,6,40,27,55,19
Banani,29,137,22,45,13
Banani,7,25,28,60,10
Banani,78,73,34,48,90
Banani,9,20,29,50,14
Banani,55,273,19,34,24
Banani,7,47,26,54,15
Banani,43,269,34,75,33
Banani,7,23,21,43,17
Banani,25,78,16,40,73
Banani,10,13,21,40,4
Banani,95,183,14,55,35
Banani,2,33,25,41,17
Banani,36,177,23,76,11
Banani,6,24,24,50,19
Banani,60,274,11,65,64
Banani,7,3,25,41,7
Banani,66,75,34,45,58
Banani,4,3,22,52,18
Banani,33,153,30,37,20
Banani,2,29,28,53,5
Banani,94,282,20,58,36
Banani,1,1,23,58,8
Banani,24,205,17,74,86
Banani,8,46,21,59,20
Banani,57,160,35,35,37
Banani,1,4,21,52,7
Banani,92,57,24,60,99
Banani,6,19,30,41,10
Banani,37,194,19,65,42
Banani,5,4,24,50,18
Banani,85,254,25,33,54
Banani,2,11,29,58,14
Banani,56,146,15,30,57
Banani,10,7,26,42,3
Banani,35,255,15,67,68
Banani,4,27,26,42,14
Banani,95,170,28,53,34
Banani,2,44,25,46,2
Banani,51,257,25,45,12
Banani,4,35,25,58,16
Banani,56,248,33,45,51
Banani,1,21,25,49,2
Banani,55,113,26,67,45
Banani,3,30,25,42,1
Banani,25,258,35,65,30
Banani,4,6,24,59,3
Banani,32,154,20,57,64
Banani,2,35,25,52,5
Banani,45,296,25,79,98
Banani,8,13,27,56,4
Banani,79,146,12,55,57
Banani,3,42,29,55,4
Banani,94,196,22,43,82
Banani,6,43,30,54,18
Banani,45,203,35,56,68
Banani,7,11,27,48,14
Banani,53,259,32,58,74
Banani,9,18,25,41,12
Banani,45,210,31,48,30
Banani,2,5,25,55,16
Banani,52,164,26,78,70
Banani,8,19,24,57,7
Banani,47,219,23,52,94
Banani,3,49,28,41,17
Banani,68,247,10,55,84
Banani,3,28,20,52,3
Banani,63,134,27,49,84
Banani,9,12,28,55,9
Banani,32,124,20,63,77
Banani,10,45,22,46,15
Banani,93,170,24,63,34
Banani,10,7,24,42,6
Banani,62,181,26,39,77
Banani,9,44,26,47,7
Banani,31,112,11,44,57
Banani,3,2,26,57,2
Banani,26,181,21,47,77
Banani,9,50,24,55,18
Banani,28,217,34,59,17
Banani,5,48,22,40,3
Banani,82,54,30,66,31
Banani,2,30,24,42,13
Banani,52,176,18,70,86
Banani,4,5,29,48,17
Banani,67,277,19,35,87
Banani,40,174,30,44,57
Banani,9,21,25,44,1
Banani,94,130,12,31,21
Banani,8,2,21,49,1
Banani,100,178,30,45,29
Banani,1,19,26,52,12
Banani,81,92,24,30,20
Banani,2,22,30,51,9
Banani,61,66,17,46,56
Banani,33,249,17,45,99
Banani,5,25,23,57,20
Banani,94,158,35,41,37
Banani,1,5,22,48,4
Banani,44,149,18,62,52
Banani,1,8,29,47,2
Banani,30,300,34,63,36
Banani,6,17,22,52,14
Banani,85,234,27,34,63
Banani,6,24,20,44,5
Banani,55,258,14,71,43
Banani,1,16,23,54,7
Banani,73,167,22,49,59
Banani,4,45,23,54,2
Banani,60,77,22,60,89
